iteration,source,type,target
5,org.quickserver.net.server.impl.BasicClientHandler,uses,org.quickserver.net.server.ClientExtendedEventHandler
5,org.quickserver.net.server.impl.BasicClientHandler,uses,org.quickserver.net.server.ClientObjectHandler
5,org.quickserver.net.server.impl.BlockingClientHandler,uses,org.quickserver.net.server.ClientAuthenticationHandler
5,org.quickserver.net.server.impl.BasicClientHandler,uses,org.quickserver.net.server.ClientWriteHandler
5,org.quickserver.net.server.impl.BasicClientHandler,uses,org.quickserver.net.server.ClientBinaryHandler
5,org.quickserver.net.server.impl.BlockingClientHandler,uses,org.quickserver.net.server.ClientObjectHandler
5,org.quickserver.net.server.impl.BasicClientHandler,uses,org.quickserver.net.qsadmin.QSAdminShell
5,org.quickserver.net.qsadmin.CommandPlugin,uses,org.quickserver.net.server.ClientHandler
5,org.quickserver.security.SecureStoreManager,uses,org.quickserver.util.xmlreader.QuickServerConfig
5,org.quickserver.util.xmlreader.DefaultDataMode,uses,org.quickserver.net.server.DataType
5,org.quickserver.util.xmlreader.DefaultDataMode,uses,org.quickserver.net.server.DataMode
5,org.quickserver.net.server.impl.NonBlockingClientHandler,uses,org.quickserver.net.server.ClientEvent
5,org.quickserver.net.server.impl.BasicClientHandler,uses,org.quickserver.net.server.AuthStatus
5,org.quickserver.net.server.impl.BasicClientHandler,uses,org.quickserver.net.server.ClientIdentifiable
5,org.quickserver.net.server.impl.BlockingClientHandler,uses,org.quickserver.net.server.DataType
